0.000295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	-0.000031	-1.570858	-0.000006	-0.104720	-0.209440	-0.021932	0.000001	0.000000	-0.500000	0.000031	1.570858	0.000006	0.104720	0.209440	-0.499994	0.104751	1.780298	-0.244506	0.032797	0.070802	-430.355582	57.725409	124.618666	0.000000	0.000000	0.000000	
0.200295	0.004842	-0.002365	-0.008552	0.003574	-0.001745	-0.006311	0.499560	-0.020969	-1.612746	-0.004392	-0.104628	-0.209440	-0.021913	0.000920	0.000000	-0.494718	0.018604	1.604194	0.007965	0.102883	0.203128	-0.486753	0.121487	1.807322	-0.240550	0.036132	0.062044	-423.392008	63.595377	109.204126	0.000000	0.000000	0.000000	
0.400295	0.020724	-0.010384	-0.045379	0.015695	-0.007859	-0.034196	0.498244	-0.041870	-1.654634	-0.008769	-0.104352	-0.209440	-0.021855	0.001837	0.000000	-0.477520	0.031486	1.609255	0.024464	0.096493	0.175244	-0.453056	0.127979	1.784499	-0.222397	0.031196	0.052418	-391.442027	54.908524	92.260686	0.000000	0.000000	0.000000	
0.600295	0.032688	-0.017140	-0.068242	0.025353	-0.013272	-0.053259	0.496053	-0.062697	-1.696522	-0.013131	-0.103893	-0.209440	-0.021759	0.002750	0.000000	-0.463366	0.045557	1.628279	0.038484	0.090621	0.156180	-0.424882	0.136178	1.784460	-0.208582	0.029310	0.041842	-367.124738	51.587786	73.645621	0.000000	0.000000	0.000000	
0.800295	0.042806	-0.023605	-0.097913	0.031585	-0.017489	-0.072243	0.492993	-0.083415	-1.738410	-0.017470	-0.103252	-0.209440	-0.021625	0.003659	0.000000	-0.450187	0.059809	1.640497	0.049055	0.085763	0.137197	-0.401131	0.145573	1.777694	-0.197874	0.027869	0.034398	-348.277387	49.051693	60.543914	0.000000	0.000000	0.000000	
1.000598	0.050606	-0.028913	-0.121475	0.034331	-0.019942	-0.083999	0.489061	-0.104017	-1.780361	-0.021785	-0.102429	-0.209440	-0.021453	0.004563	0.000000	-0.438455	0.075104	1.658886	0.056116	0.082486	0.125441	-0.382339	0.157590	1.784327	-0.191589	0.028711	0.027634	-338.908082	50.787403	48.883226	0.000000	0.000000	0.000000	
1.207532	0.058489	-0.034450	-0.148353	0.036570	-0.022282	-0.097200	0.484095	-0.125109	-1.823701	-0.026203	-0.101389	-0.209440	-0.021235	0.005488	0.000000	-0.425606	0.090659	1.675348	0.062773	0.079106	0.112239	-0.362833	0.169765	1.787587	-0.185439	0.029661	0.021238	-365.503754	58.462442	41.860123	0.000000	0.000000	0.000000	
1.407532	0.068602	-0.043936	-0.192161	0.039190	-0.026572	-0.118447	0.478431	-0.145271	-1.865589	-0.030425	-0.100202	-0.209440	-0.020986	0.006372	0.000000	-0.409829	0.101335	1.673428	0.069615	0.073630	0.090992	-0.340214	0.174965	1.764421	-0.175795	0.026625	0.017775	-309.415730	46.863124	31.284902	0.000000	0.000000	0.000000	
1.607532	0.076025	-0.051309	-0.222006	0.039563	-0.029205	-0.128504	0.471928	-0.165178	-1.907477	-0.034595	-0.098840	-0.209440	-0.020701	0.007246	0.000000	-0.395903	0.113869	1.685471	0.074158	0.069635	0.080935	-0.321745	0.183505	1.766406	-0.170344	0.026504	0.013016	-299.821130	46.649298	22.910207	0.000000	0.000000	0.000000	
1.807532	0.082690	-0.058405	-0.256389	0.038740	-0.030814	-0.137522	0.464597	-0.184795	-1.949365	-0.038703	-0.097305	-0.209440	-0.020380	0.008106	0.000000	-0.381907	0.126391	1.692976	0.077443	0.066491	0.071918	-0.304464	0.192881	1.764894	-0.166312	0.026869	0.009365	-292.725643	47.291792	16.483846	0.000000	0.000000	0.000000	
