6.002829	0.130168	-0.466454	-2.091254	-0.065676	-0.046314	-0.390049	0.154227	-0.475620	-2.828026	-0.099614	-0.032301	-0.209440	-0.006765	0.020863	0.000000	-0.024059	0.009165	0.736772	0.033938	-0.014013	-0.180609	0.009879	-0.004847	0.556163	-0.355110	0.041874	-0.044590	-625.031357	73.703033	-78.482789	0.568750	0.212123	4.677249	
6.202829	0.109350	-0.473157	-2.173633	-0.072434	-0.043542	-0.393006	0.134175	-0.481661	-2.869914	-0.100879	-0.028101	-0.209440	-0.005886	0.021128	0.000000	-0.024824	0.008504	0.696281	0.028444	-0.015440	-0.183567	0.003620	-0.006936	0.512714	-0.347845	0.038482	-0.043561	-612.245864	67.732957	-76.672235	0.578454	0.162602	4.654453	
6.402833	0.090873	-0.478142	-2.249904	-0.077134	-0.040074	-0.392057	0.113887	-0.486857	-2.911802	-0.101967	-0.023852	-0.209440	-0.004996	0.021356	0.000000	-0.023014	0.008716	0.661898	0.024833	-0.016222	-0.182618	0.001819	-0.007506	0.479281	-0.340941	0.034324	-0.043421	-600.122832	60.417683	-76.429602	0.575954	0.116779	4.646179	
6.602833	0.074001	-0.481307	-2.314132	-0.079421	-0.035595	-0.381344	0.093399	-0.491199	-2.953690	-0.102877	-0.019561	-0.209440	-0.004097	0.021546	0.000000	-0.019399	0.009892	0.639558	0.023456	-0.016034	-0.171904	0.004057	-0.006142	0.467654	-0.351671	0.040053	-0.038691	-618.979053	70.497627	-68.100523	0.606289	0.084086	4.650920	
6.802833	0.053980	-0.483259	-2.390229	-0.083067	-0.030620	-0.378437	0.072748	-0.494679	-2.995578	-0.103605	-0.015236	-0.209440	-0.003191	0.021699	0.000000	-0.018768	0.011420	0.605350	0.020538	-0.015384	-0.168997	0.001770	-0.003964	0.436353	-0.350207	0.027024	-0.027427	-616.401997	47.564810	-48.273720	0.601659	0.067548	4.683558	
7.002833	0.034381	-0.484353	-2.458645	-0.086217	-0.025616	-0.372316	0.051969	-0.497292	-3.037466	-0.104153	-0.010884	-0.209440	-0.002280	0.021814	0.000000	-0.017588	0.012939	0.578821	0.017936	-0.014732	-0.162877	0.000347	-0.001793	0.415944	-0.347967	0.009020	-0.014368	-612.454164	15.875749	-25.288630	0.591446	0.067149	4.736043	
7.202863	0.017734	-0.485683	-2.531775	-0.086600	-0.021518	-0.369767	0.031096	-0.499032	-3.079360	-0.104517	-0.006513	-0.209440	-0.001364	0.021890	0.000000	-0.013362	0.013349	0.547586	0.017917	-0.015006	-0.160328	0.004555	-0.001657	0.387258	-0.368622	0.006603	0.002710	-649.129837	11.628073	4.772474	0.635701	0.056924	4.846826	
7.402863	-0.000206	-0.486560	-2.594083	-0.087157	-0.017926	-0.360511	0.010171	-0.499897	-3.121248	-0.104698	-0.002130	-0.209440	-0.000446	0.021928	0.000000	-0.010378	0.013337	0.527165	0.017541	-0.015795	-0.151072	0.007163	-0.002459	0.376094	-0.381175	0.005172	0.012342	-670.903369	9.103551	21.723899	0.663511	0.035950	4.910175	
7.602865	-0.021806	-0.485675	-2.673495	-0.090378	-0.013694	-0.363506	-0.010771	-0.499884	-3.163137	-0.104695	0.002256	-0.209440	0.000472	0.021927	0.000000	-0.011035	0.014209	0.489641	0.014317	-0.015950	-0.154066	0.003283	-0.001741	0.335575	-0.384593	-0.015156	0.024068	-676.942578	-26.677181	42.363620	0.671210	0.028361	5.123441	
7.802888	-0.043219	-0.483855	-2.751337	-0.093683	-0.009231	-0.368096	-0.031697	-0.498994	-3.205029	-0.104509	0.006639	-0.209440	0.001390	0.021888	0.000000	-0.011522	0.015139	0.453692	0.010826	-0.015870	-0.158657	-0.000697	-0.000731	0.295036	-0.370254	-0.043948	0.029457	-651.924893	-77.382042	51.867150	0.639334	0.029819	5.296562	
8.002914	-0.062207	-0.481608	-2.828655	-0.094732	-0.005051	-0.372040	-0.052568	-0.497229	-3.246923	-0.104139	0.011010	-0.209440	0.002306	0.021811	0.000000	-0.009640	0.015621	0.418267	0.009407	-0.016061	-0.162601	-0.000232	-0.000440	0.255667	-0.366859	-0.060909	0.045104	-645.988979	-107.252553	79.422046	0.643154	0.028838	5.310492	
8.202915	-0.084356	-0.478579	-2.917143	-0.097368	-0.000985	-0.383456	-0.073343	-0.494591	-3.288811	-0.103587	0.015361	-0.209440	0.003217	0.021695	0.000000	-0.011012	0.016012	0.371668	0.006219	-0.016346	-0.174016	-0.004793	-0.000334	0.197651	-0.316818	-0.079327	0.045644	-557.637841	-139.625853	80.338721	0.559852	0.027328	4.925747	
8.402925	-0.101934	-0.476612	-2.992891	-0.096655	0.001667	-0.385730	-0.093991	-0.491086	-3.330701	-0.102853	0.019686	-0.209440	0.004123	0.021541	0.000000	-0.007942	0.014474	0.337810	0.006198	-0.018018	-0.176291	-0.001744	-0.003544	0.161519	-0.320892	-0.064338	0.067869	-564.891091	-113.259910	119.474300	0.598067	-0.014499	4.496196	
8.602951	-0.119725	-0.475041	-3.064274	-0.095339	0.003270	-0.382089	-0.114476	-0.486719	-3.372594	-0.101938	0.023976	-0.209440	0.005021	0.021350	0.000000	-0.005249	0.011677	0.308320	0.006599	-0.020706	-0.172650	0.001350	-0.009029	0.135670	-0.332288	-0.042252	0.083193	-585.113209	-74.399730	146.491591	0.635001	-0.080331	4.151050	
8.802952	-0.136305	-0.471922	-3.127979	-0.093161	0.005505	-0.371763	-0.134758	-0.481498	-3.414482	-0.100845	0.028224	-0.209440	0.005911	0.021121	0.000000	-0.001548	0.009577	0.286503	0.007683	-0.022718	-0.162324	0.006136	-0.013142	0.124179	-0.352149	-0.027320	0.098055	-619.825984	-48.085789	172.588514	0.674936	-0.142938	4.011956	
9.002952	-0.157243	-0.465196	-3.188891	-0.094298	0.010237	-0.359164	-0.154802	-0.475433	-3.456370	-0.099574	0.032422	-0.209440	0.006790	0.020855	0.000000	-0.002441	0.010237	0.267479	0.005276	-0.022185	-0.149724	0.002836	-0.011948	0.117755	-0.358580	-0.017674	0.098874	-631.133999	-31.107710	174.028108	0.678510	-0.207845	3.948806	
9.202953	-0.175339	-0.457623	-3.241774	-0.094030	0.015542	-0.341910	-0.174576	-0.468533	-3.498258	-0.098129	0.036563	-0.209440	0.007658	0.020552	0.000000	-0.000763	0.010910	0.256484	0.004100	-0.021021	-0.132470	0.003337	-0.010111	0.124014	-0.374400	-0.013776	0.102469	-658.990906	-24.247428	180.358525	0.692894	-0.265621	4.042892	
9.402954	-0.197764	-0.446033	-3.320140	-0.096631	0.023179	-0.344800	-0.194043	-0.460812	-3.540146	-0.096512	0.040640	-0.209440	0.008512	0.020213	0.000000	-0.003722	0.014779	0.220007	-0.000119	-0.017461	-0.135361	-0.003841	-0.002682	0.084646	-0.330825	-0.017638	0.094217	-582.291931	-31.045255	165.832653	0.607362	-0.280846	3.640893	
9.602954	-0.217414	-0.433929	-3.392746	-0.097545	0.030673	-0.348241	-0.213170	-0.452282	-3.582034	-0.094726	0.044646	-0.209440	0.009351	0.019839	0.000000	-0.004244	0.018353	0.189289	-0.002819	-0.013974	-0.138801	-0.007064	0.004379	0.050487	-0.269034	-0.057320	0.087838	-473.524566	-100.888001	154.603800	0.518170	-0.195435	3.456353	
9.802955	-0.231274	-0.426068	-3.447898	-0.093613	0.033892	-0.338437	-0.231922	-0.442958	-3.623922	-0.092773	0.048574	-0.209440	0.010173	0.019430	0.000000	0.000648	0.016891	0.176024	-0.000840	-0.014682	-0.128997	-0.000192	0.002208	0.047027	-0.300116	-0.077983	0.133702	-528.241483	-137.260317	235.331833	0.624097	-0.206830	3.533079	
10.002965	-0.247576	-0.419871	-3.503748	-0.090808	0.034299	-0.327162	-0.250269	-0.432857	-3.665812	-0.090657	0.052416	-0.209440	0.010978	0.018987	0.000000	0.002693	0.012986	0.162064	-0.000151	-0.018118	-0.117723	0.002542	-0.005131	0.044341	-0.327868	-0.068722	0.146124	-577.171028	-120.976817	257.233832	0.655655	-0.278344	3.610172	
10.202966	-0.264794	-0.412242	-3.557854	-0.089384	0.034972	-0.315877	-0.268176	-0.421997	-3.707700	-0.088383	0.056167	-0.209440	0.011763	0.018511	0.000000	0.003381	0.009756	0.149847	-0.001001	-0.021194	-0.106438	0.002380	-0.011439	0.043409	-0.340501	-0.068439	0.152115	-599.323247	-120.461219	267.741969	0.664210	-0.320323	3.689613	
10.402966	-0.285257	-0.400166	-3.621383	-0.090923	0.038897	-0.313210	-0.285612	-0.410397	-3.749588	-0.085953	0.059818	-0.209440	0.012528	0.018002	0.000000	0.000355	0.010231	0.128205	-0.004970	-0.020921	-0.103771	-0.004615	-0.010691	0.024434	-0.324454	-0.050279	0.119226	-571.070384	-88.495618	209.848859	0.564371	-0.370650	3.687324	
10.602967	-0.302313	-0.387443	-3.685263	-0.090489	0.043565	-0.313432	-0.302547	-0.398077	-3.791476	-0.083373	0.063365	-0.209440	0.013271	0.017462	0.000000	0.000234	0.010634	0.106214	-0.007116	-0.019801	-0.103992	-0.006882	-0.009166	0.002221	-0.314569	-0.034576	0.102960	-553.679367	-60.858784	181.221460	0.490872	-0.416110	3.578125	
10.802979	-0.316769	-0.372824	-3.747571	-0.087692	0.049137	-0.313219	-0.318952	-0.385058	-3.833367	-0.080646	0.066801	-0.209440	0.013991	0.016891	0.000000	0.002183	0.012234	0.085796	-0.007045	-0.017665	-0.103779	-0.004862	-0.005431	-0.017983	-0.315908	-0.039129	0.126441	-556.145053	-68.885101	222.595187	0.506315	-0.449485	3.349737	
11.002986	-0.332044	-0.355990	-3.794171	-0.085296	0.055755	-0.301327	-0.334798	-0.371363	-3.875256	-0.077778	0.070120	-0.209440	0.014686	0.016290	0.000000	0.002754	0.015373	0.081085	-0.007518	-0.014365	-0.091887	-0.004764	0.001008	-0.010802	-0.296593	-0.058302	0.122757	-522.090713	-102.627953	216.089107	0.484901	-0.421941	3.380670	
11.203750	-0.344641	-0.342578	-3.835361	-0.081481	0.059277	-0.284475	-0.350112	-0.356961	-3.917304	-0.074762	0.073327	-0.209440	0.015358	0.015658	0.000000	0.005472	0.014383	0.081943	-0.006719	-0.014050	-0.075036	-0.001247	0.000333	0.006908	-0.305395	-0.083300	0.142869	-544.346811	-148.477546	254.653827	0.531273	-0.425648	3.539419	
11.403750	-0.360153	-0.327174	-3.892608	-0.079917	0.062805	-0.280385	-0.364753	-0.341987	-3.959192	-0.071626	0.076394	-0.209440	0.016000	0.015001	0.000000	0.004600	0.014813	0.066584	-0.008292	-0.013588	-0.070945	-0.003692	0.001224	-0.004361	-0.283647	-0.084746	0.129862	-499.244704	-149.161307	228.569104	0.478048	-0.412804	3.443571	
11.603751	-0.374230	-0.312592	-3.950204	-0.078105	0.065213	-0.280445	-0.378754	-0.326413	-4.001080	-0.068364	0.079326	-0.209440	0.016614	0.014318	0.000000	0.004524	0.013821	0.050877	-0.009741	-0.014113	-0.071005	-0.005217	-0.000292	-0.020129	-0.271214	-0.073913	0.122689	-477.369612	-130.095491	215.948200	0.425222	-0.425587	3.232142	
11.803751	-0.385589	-0.299328	-3.998026	-0.074489	0.066001	-0.274359	-0.392091	-0.310266	-4.042968	-0.064982	0.082119	-0.209440	0.017199	0.013610	0.000000	0.006501	0.010938	0.044942	-0.009507	-0.016118	-0.064920	-0.003006	-0.005179	-0.019977	-0.281967	-0.078898	0.142851	-496.289151	-138.867084	251.431472	0.445923	-0.461434	3.163442	
12.003752	-0.396809	-0.284886	-4.043753	-0.070836	0.067122	-0.266032	-0.404739	-0.293575	-4.084856	-0.061486	0.084768	-0.209440	0.017754	0.012878	0.000000	0.007931	0.008688	0.041103	-0.009350	-0.017646	-0.056592	-0.001419	-0.008958	-0.015489	-0.286794	-0.088419	0.157259	-504.792745	-155.628405	276.796004	0.460518	-0.481974	3.149777	
12.203753	-0.410081	-0.268291	-4.088783	-0.069228	0.069753	-0.257837	-0.416678	-0.276368	-4.126744	-0.057882	0.087269	-0.209440	0.018278	0.012123	0.000000	0.006597	0.008077	0.037961	-0.011346	-0.017516	-0.048397	-0.004749	-0.009438	-0.010436	-0.288031	-0.068892	0.137564	-506.969497	-121.259066	242.129393	0.384189	-0.509068	3.156377	
12.403753	-0.421590	-0.251139	-4.132242	-0.067086	0.072798	-0.249726	-0.427886	-0.258677	-4.168632	-0.054177	0.089616	-0.209440	0.018769	0.011347	0.000000	0.006296	0.007538	0.036391	-0.012909	-0.016818	-0.040286	-0.006613	-0.009280	-0.003895	-0.292573	-0.051619	0.120866	-514.956522	-90.854491	212.734999	0.313581	-0.536436	3.197749	
12.603754	-0.429767	-0.233994	-4.181285	-0.062663	0.075497	-0.246956	-0.438343	-0.240532	-4.210520	-0.050377	0.091806	-0.209440	0.019228	0.010551	0.000000	0.008575	0.006538	0.029235	-0.012286	-0.016309	-0.037516	-0.003711	-0.009771	-0.008281	-0.294018	-0.068549	0.144287	-517.508434	-120.654544	253.962758	0.343624	-0.557441	3.128106	
12.803756	-0.438086	-0.214510	-4.233994	-0.058405	0.079434	-0.248686	-0.448031	-0.221965	-4.252409	-0.046488	0.093835	-0.209440	0.019653	0.009736	0.000000	0.009945	0.007455	0.018415	-0.011917	-0.014401	-0.039247	-0.001972	-0.006946	-0.020832	-0.293092	-0.077605	0.167350	-515.885867	-136.596514	294.561874	0.358061	-0.591293	2.931509	
13.003757	-0.445478	-0.198230	-4.279547	-0.054135	0.080746	-0.246048	-0.456933	-0.203009	-4.294297	-0.042518	0.095700	-0.209440	0.020043	0.008905	0.000000	0.011455	0.004779	0.014750	-0.011617	-0.014954	-0.036609	-0.000162	-0.010175	-0.021859	-0.284501	-0.095238	0.183171	-500.757397	-167.630303	322.403925	0.380210	-0.590225	2.834179	
13.203784	-0.455172	-0.177913	-4.330685	-0.052193	0.084169	-0.246802	-0.465034	-0.183694	-4.336190	-0.038473	0.097396	-0.209440	0.020399	0.008058	0.000000	0.009862	0.005781	0.005505	-0.013721	-0.013228	-0.037362	-0.003859	-0.007447	-0.031857	-0.285551	-0.071384	0.176838	-502.823256	-125.698872	311.392358	0.306012	-0.623642	2.612336	
13.403785	-0.463820	-0.156955	-4.369955	-0.050368	0.088101	-0.239551	-0.472318	-0.164059	-4.378079	-0.034360	0.098922	-0.209440	0.020718	0.007196	0.000000	0.008498	0.007104	0.008123	-0.016008	-0.010821	-0.030112	-0.007509	-0.003717	-0.021989	-0.293261	-0.039138	0.151343	-516.175935	-68.887746	266.382694	0.197002	-0.643987	2.608771	
13.603787	-0.469012	-0.137107	-4.413589	-0.046292	0.090766	-0.234514	-0.478774	-0.144136	-4.419967	-0.030188	0.100274	-0.209440	0.021001	0.006323	0.000000	0.009762	0.007029	0.006378	-0.016104	-0.009508	-0.025074	-0.006342	-0.002479	-0.018696	-0.289398	-0.043533	0.155186	-509.384188	-76.624259	273.150974	0.181145	-0.648884	2.553680	
13.803788	-0.472757	-0.115604	-4.446226	-0.041165	0.093930	-0.222679	-0.484390	-0.123961	-4.461855	-0.025962	0.101450	-0.209440	0.021248	0.005438	0.000000	0.011633	0.008357	0.015629	-0.015203	-0.007520	-0.013240	-0.003570	0.000837	0.002389	-0.281786	-0.069315	0.156857	-495.978863	-122.003584	276.088372	0.205604	-0.635523	2.753752	
14.003791	-0.476134	-0.098901	-4.468915	-0.036250	0.093214	-0.203486	-0.489156	-0.103567	-4.503743	-0.021691	0.102449	-0.209440	0.021457	0.004543	0.000000	0.013023	0.004666	0.034828	-0.014559	-0.009234	0.005954	-0.001537	-0.004568	0.040782	-0.298714	-0.092668	0.159548	-525.790804	-163.112759	280.833996	0.225307	-0.653592	3.226963	
14.203792	-0.481462	-0.076164	-4.513247	-0.033557	0.096050	-0.201187	-0.493064	-0.082993	-4.545632	-0.017382	0.103267	-0.209440	0.021628	0.003640	0.000000	0.011602	0.006829	0.032385	-0.016175	-0.007217	0.008253	-0.004573	-0.000388	0.040638	-0.301137	-0.078334	0.139550	-530.038961	-137.877574	245.624663	0.151010	-0.651301	3.339015	
14.403808	-0.485516	-0.054274	-4.568574	-0.030897	0.098768	-0.211736	-0.496107	-0.062271	-4.587523	-0.013042	0.103904	-0.209440	0.021762	0.002732	0.000000	0.010591	0.007997	0.018949	-0.017855	-0.005137	-0.002296	-0.007265	0.002860	0.016653	-0.291547	-0.055403	0.117561	-513.283221	-97.539085	206.972350	0.060132	-0.623327	3.224811	
